Day_Local_Date,WDir_Deg,WSpd_m/s,GustDir_Deg,GustSpd_m/s,WindRun_Km,Rain_mm,Tdry_C,TWet_C,RH_%,Tmax_C,Tmin_C,Tgmin_C,ET10_C,Pmsl_hPa,Sun_Hrs,Rad_MJ/m2,Evaporation_Amount_mm
21/05/2011,217,0.4,79,8.8,267,0,8,7.8,97.5,15.7,4.9,3.1,9.2,1028.4,7.7,9.05,0.9
22/05/2011,346,1.3,71,6.2,263,0,6.8,6.8,100,15.1,2.7,0.2,7.4,1027.7,6.7,8.97,0.8
23/05/2011,51,3.4,47,5.7,221,0,10,9.7,95.8,13.8,7,4.2,9.9,1022.9,2.5,6.01,0.8
24/05/2011,26,1.3,48,12.9,347,0,8.9,8.9,100,18.6,6.7,4.3,9.5,1013.7,3.1,5.76,0.3
25/05/2011,88,3.4,210,13.9,346,13.4,17.4,13.9,66.1,17.6,8.9,8.5,11,1001.8,0.4,3.18,1.2
26/05/2011,242,3.3,208,7.7,198,6,9.8,9.6,96.8,10.7,9.2,9.2,10.5,1002.2,0,2.87,0.8
27/05/2011,222,2.1,60,7.2,238,0,8.6,8.6,100,12.2,7.8,7,10,997.5,0.4,4,0.2
28/05/2011,248,5.4,62,9.3,230,0,8.9,7.7,83.7,13.4,3.7,1.3,7.8,1005,7.2,7.45,0.4
29/05/2011,25,0.8,81,5.7,145,0,0.8,0.6,96.6,13.7,-2.3,-4.6,4.7,1019,7.7,8.81,0.4
30/05/2011,293,1.4,337,3.6,85,0,1.9,1.6,94.3,18.2,-2,-3.4,4.2,1018.1,8.7,8.69,0.6
31/05/2011,279,0.7,293,4.6,140,0,2.3,1.8,89.9,17,-1.1,-3,4.1,1019.3,7.7,8.14,0.6
1/06/2011,276,2.1,148,7.7,126,0,9.8,8.4,81.6,14.7,2.5,-0.4,7.2,1024.9,3.1,3.65,0.7
2/06/2011,271,0.9,34,4.6,235,0,6.7,6.7,99.9,13.2,3.4,1.8,7,1036,4.7,5.31,0.3
3/06/2011,31,4.3,43,11.3,450,0,7.2,6.7,92.5,12.5,2.4,-0.9,6.1,1032.4,1.2,4.83,0.4
4/06/2011,59,4.8,55,9.8,428,0,10.4,8.9,80.6,15.4,7.3,6.8,8.3,1017.1,0.3,3.18,0.4
5/06/2011,88,3.7,209,14.4,304,0.6,13.8,12,79.3,15.9,10.6,8.6,9.6,1002,0.4,2.6,1.1
6/06/2011,56,5.5,64,12.9,411,0,10.6,10.1,92.9,13.2,6.1,3.5,9,1012.5,0.9,4.6,0.7
7/06/2011,360,1,202,10.8,232,0.2,9.2,7.9,82.1,13.9,7.2,3.2,8.2,1003.1,0.8,2.31,0.1
8/06/2011,242,2.3,183,7.2,212,0,8.9,8.2,90.9,12.4,7.7,7.1,8.9,1017.4,5,6.44,0.8
9/06/2011,178,1.9,47,6.7,238,1,6.1,6,98,12.8,4.7,2.3,8.1,1021.7,5.7,6.86,0.4
10/06/2011,31,2.8,51,6.7,163,10,9.1,8.5,92.3,9.1,6.1,4.7,9.3,1013.5,0,0.88,0.5
11/06/2011,279,2.1,219,8.2,197,0,4.9,4.6,95.5,10.3,0.7,-0.6,5.6,1007.5,0,3.27,0
12/06/2011,51,1.1,191,12.4,198,0.2,-0.6,-0.6,99.7,11.4,-2.1,-3.7,4.2,1010.5,2.8,6.75,0.1
13/06/2011,11,0.9,62,5.7,166,0,0.8,0.8,100,12.8,-0.9,-3.5,4,1012.3,6.5,7.5,0.6
14/06/2011,1,1.9,53,5.7,182,0.2,3.2,3.2,100,12.7,-0.4,-2.3,3.7,1013.8,6.5,7.45,0.5
15/06/2011,324,0.8,177,16.5,377,0,5.7,3.6,68.3,18.7,1.1,-1.7,3.6,1008.2,7.7,7.58,0.3
16/06/2011,284,3.3,232,5.1,140,0,5.5,4.6,85.1,13.9,3.9,0.8,5.2,1025.5,8,7.36,1.6
17/06/2011,208,0.8,19,4.1,134,0,-0.1,-0.1,99.1,9.2,-2.9,-4.3,3.1,1019.4,0,4.72,0.5
18/06/2011,40,2.7,50,10.3,310,0.6,8.8,8.4,93.7,10.7,-0.2,0.2,6,997.1,0,1.71,0.3
19/06/2011,332,1.1,218,13.9,561,6.2,6.8,6.8,100,10.3,6.5,5,7.3,984.5,0,1.92,0
20/06/2011,245,6,221,13.9,362,0.8,8.7,8.7,99.2,9.4,6.9,6.8,8.5,1004.3,0,2.15,0.3
21/06/2011,259,1.3,217,6.2,203,0,6.9,6.6,95.9,9.1,5.8,3.9,7.3,1011.6,0.5,3.37,0
22/06/2011,20,3.1,68,9.8,424,0,7,6.6,94.1,11.1,5.9,5.9,7.5,1011.1,0,2.25,0.2
23/06/2011,57,3.5,246,9.3,304,0.8,10.4,9,82.5,12.7,7,6.2,8.4,998.6,0,1.72,0.6
24/06/2011,265,2.6,239,8.2,117,0,6.7,6.1,91.5,11.6,5.8,3.4,7.2,1006.8,5.8,6.02,0.5
25/06/2011,6,1.2,219,6.7,183,0.4,-0.2,-0.2,99.9,12.9,-2.7,-4.2,3.7,1005.8,5.1,6.79,0.3
26/06/2011,253,2.2,220,8.8,185,1.6,5.7,5.2,91.9,10.8,-0.3,-1.9,4.9,1015.2,2.7,4.26,0.6
27/06/2011,17,1.2,66,5.1,227,0,-0.4,-0.4,99.8,11.6,-2.8,-4,3,1010.8,6.8,7.2,0.1
28/06/2011,276,2.4,189,17.5,576,18.2,5.9,5.4,92.7,9,-0.8,-1.6,5.5,1009.1,0,2.57,0.5
29/06/2011,248,4.9,195,17.5,307,0.2,5.6,5.1,91.8,9.4,5.6,4.5,5.9,1029.6,5.1,6.47,0
30/06/2011,231,4.4,233,9.8,197,0,7.9,6.8,84.8,10.3,1.6,-0.9,5.8,1032.4,2.3,3.5,0.5
1/07/2011,208,1.8,273,5.7,218,0,0.2,0.2,100,9.7,-2.7,-3.5,2.9,1026.9,1,3.79,0.1
2/07/2011,45,0.4,49,10.3,250,0,5.2,4.9,95.2,10,0.3,-0.8,5.5,1031.7,6.9,7.35,0.4
3/07/2011,239,1.2,33,3.6,110,0,-1.1,-1.1,99.5,10.8,-4.3,-4.8,2.5,1026.6,6.2,7.69,0.1
4/07/2011,290,1.2,57,6.7,171,0.2,-1.7,-1.7,99.2,12.4,-3.3,-4.4,2.2,1019.6,7.1,7.98,0.3
5/07/2011,321,1.4,77,10.3,247,0.6,-1.8,-1.8,99.1,12.6,-3.4,-5.2,2.1,1000.1,7.1,8.04,0.6
6/07/2011,327,1.5,321,9.8,220,0,9.9,7.1,64.3,15.5,-1.9,-1.5,3.6,976.1,3,5.05,0.8
7/07/2011,29,4.3,337,16.5,454,10.4,8.2,5.4,61.4,14.8,1.9,-2.1,3.4,985.5,4.2,6.31,0.6
8/07/2011,343,2.6,172,14.9,296,0,2.7,2.5,97.1,12.8,1.1,-1.3,4.4,986.9,5.4,6.55,1.8
9/07/2011,346,2.4,301,14.4,390,0.8,8.3,6.4,74.4,12.7,2.8,-0.6,4,983.5,3.2,5.25,0.8
10/07/2011,301,2.1,343,15.4,441,2.4,6.2,3.9,66.2,14,2.3,-1.7,3.3,984,6.4,7.61,0.9
11/07/2011,287,4.7,301,14.9,294,0.2,8.8,6.2,65.5,11.7,5.4,2.3,5.5,981.8,6.6,6.66,1.6
12/07/2011,360,2.8,263,17,465,2,6.8,3.7,56,11.4,-1,-3.5,2.6,978.8,5.5,6.07,1
13/07/2011,287,3.6,326,14.4,393,0,9.4,6.3,59.3,13.8,2,-2.1,3.4,986.6,5,6.53,1.4
14/07/2011,256,2.7,201,10.8,190,0,4.6,4.2,93.8,9.9,0.7,-2,3.2,993.9,6.9,7.49,1.3
15/07/2011,262,2.9,239,11.3,292,0,4.3,2.2,66.5,9,-2.5,-4.7,2.4,1007.1,6.1,3.6,0.3
16/07/2011,268,3.2,194,13.4,312,0,8.1,5.1,59.6,13.4,3.6,0.9,4.2,1010.7,3.9,5.29,0.7
17/07/2011,242,2.9,273,5.7,180,0,7.4,6.1,81.5,12.8,1.6,-0.8,4.1,1023.9,8.6,8.47,1.4
18/07/2011,31,2.1,177,5.7,123,0,4.3,4.3,100,11.5,1.9,-2.4,5.4,1027.7,4.8,7.37,0.4
19/07/2011,256,1.3,190,5.7,157,0,5.3,4.6,88.7,11.9,3.8,4.4,6.1,1029.5,6.4,8.24,0.3
20/07/2011,310,0.7,219,5.7,176,0,0,0,100,12.5,-0.3,-5.4,2.9,1026.9,6.9,8.53,0.6
21/07/2011,276,2.4,226,6.7,131,0,4.6,3.9,88.3,9.3,0,-1.7,4.4,1030.1,1.9,5.33,0.8
22/07/2011,267,2.2,294,5.1,139,0,1.9,1.7,95.2,6.9,-2.3,-4.8,2.8,1025.2,0,3.36,0.3
23/07/2011,250,2,228,5.1,169,0.4,3.4,2.8,89.9,7.2,1.1,-0.6,4.1,1011,0.4,4.97,0.1
24/07/2011,225,4.7,214,18.5,643,3.4,2,1.9,98.7,5.2,1.1,-0.8,4.3,993.4,0,4.02,0.3
25/07/2011,242,8.7,215,18,415,9,-0.1,-0.1,100,5,-1,-3,2.9,1005.1,0.2,4.28,0.3
26/07/2011,360,1.7,296,14.4,287,0,-2.1,-3.1,76.4,10.3,-6.3,-6.2,2,1014,6,8.81,0.5
27/07/2011,310,5.8,302,14.9,326,0,9.5,5.7,51.2,15.6,-2.7,-5,1.7,1007.3,8.6,9.56,1
28/07/2011,360,1.5,292,11.3,260,0,3.9,2.7,79.1,16.1,-0.9,-3.9,1.9,1013.4,7.9,9.36,1.2
29/07/2011,34,1.4,310,11.3,287,0,9.2,6.7,66.5,16.2,3,-1.2,3.4,1009.6,3.1,5.71,1.2
30/07/2011,209,9.1,213,18.5,315,0,7.4,6.3,83.5,9.4,4.4,0.4,5.3,1015,5.9,5.94,1.3
31/07/2011,6,1.5,65,6.2,174,0,-0.4,-0.4,99.8,10.5,-3.9,-6.1,2.4,1020.6,8,10.33,0.5
1/08/2011,304,1.1,30,5.7,170,0,0.8,0.8,100,11.3,-4.1,-6.2,1.9,1021.6,8.9,10.35,0.7
2/08/2011,293,0.8,156,4.1,72,0,-0.3,-0.3,99.9,15.3,-2.9,-5.4,1.8,1022.6,8.7,10.29,0.7
3/08/2011,287,0.6,62,4.1,109,0.2,0.8,0.8,99.2,14.2,-2.8,-4.8,2,1023.9,6.4,8.77,0.8
4/08/2011,293,0.6,207,6.2,178,0.4,0.2,0.2,100,13.4,-3.4,-5.4,2.1,1019.9,4.8,8.81,0.8
5/08/2011,256,2.5,211,6.7,292,0,7.5,6.3,82.3,12.5,0.2,4.2,5.6,1019.3,7.2,9.63,0.9
6/08/2011,29,3.1,265,14.4,361,0,7.2,6.6,90.8,15.8,3.4,2.6,5.6,1003.7,5.9,8.79,0.6
7/08/2011,76,2.6,198,23.7,286,0,7.7,7,90.4,10.1,1.3,-2.9,4,996.6,3.4,6.47,1.2
8/08/2011,37,0.9,183,8.8,170,0,2.1,1,80.1,18.3,-3.8,-6.5,1.9,1007.1,9.6,11.37,0.4
9/08/2011,343,0.8,66,9.8,334,0,0.5,0.5,100,11.6,-3.5,-5.6,2.4,1019,8.2,11.45,1.3
10/08/2011,206,0.7,61,8.2,180,0,3.8,3.8,100,12.1,0.3,-2.3,4.1,1014.2,8.1,11.9,1.2
11/08/2011,220,2.2,11,5.7,198,1.6,1.6,1.6,100,9.9,-1.1,-4.4,4,1016.5,2.8,6.71,0.8
12/08/2011,31,2.8,55,11.3,363,0,7.2,7.2,100,9.2,1.6,3.5,6.2,1012.3,0,4.96,0.7
13/08/2011,197,1.8,210,6.2,199,0,6.2,5.9,95.8,8.4,5,2.4,6.3,1008.8,0,4.87,0
14/08/2011,296,1.9,207,22.6,671,0.2,5.3,4.6,88.6,11.2,3.5,1.3,5.6,1002.9,6.3,11.04,0.4
15/08/2011,245,8.6,155,21.6,766,5.6,0.1,0.1,100,4.6,-1.4,-2,3.2,1002.1,0.5,4.6,1.8
16/08/2011,262,5.4,244,16.5,543,27.4,1.4,1.4,100,5.1,-0.4,-1.1,2.5,1010.6,0.1,5.84,0.8
17/08/2011,239,6.4,217,14.4,493,20.8,1.6,1.5,97.4,5,0.9,0.1,1.7,1021.5,0,4.39,0.6
18/08/2011,234,6.5,234,11.3,443,6.4,3.9,3.8,98.6,7.9,1.5,1.3,4,1025.3,0.7,6.86,0.6
19/08/2011,248,4.3,232,8.8,271,0,4.4,4.3,97.4,8.8,3.5,2.3,4.5,1030,2.1,6.61,0.6
20/08/2011,158,0.1,284,4.1,88,0,1.9,1.3,88.3,12.4,-1.5,-5,2.5,1029.3,8.8,13.86,0.7
21/08/2011,335,0.3,184,9.3,196,0,4.4,3.4,83.6,14.2,-1.7,-3.8,2.8,1027.3,9.1,13.17,1.1
22/08/2011,31,2.2,43,4.1,136,0,4.7,4.7,100,15.5,-1.3,-3.1,4,1031.4,9.7,13.35,1.3
23/08/2011,34,1.6,84,10.8,268,0,5.9,5.2,89,13.1,-1.2,-3.5,3.2,1033.1,10.4,13.73,1.1
24/08/2011,70,0.9,282,8.8,201,0,6.7,6.3,93.9,20.8,-2.2,-4.3,2.9,1020.1,8.4,14.29,1.3
25/08/2011,352,0.4,80,5.7,128,0,7.7,6.3,79.7,18,-0.6,-3.2,3.5,1021.6,9.8,14.08,1.6
26/08/2011,57,0.7,305,12.4,263,0,5.2,4.6,90.9,14.9,-0.5,-2.9,3.7,1019.7,7.7,12.4,1.5
27/08/2011,270,2.1,278,7.2,246,0,13.5,9.6,56.8,17.2,5.2,0.2,5.4,1016.8,10.4,14.07,1.5
28/08/2011,15,1.2,78,9.3,280,0,7.5,7.5,100,13.6,3.3,-0.6,5.2,1023.3,2.8,10.68,2
29/08/2011,59,2.9,75,5.7,140,0,8.6,8.6,100,12.5,7.6,7.6,8.1,1020.1,0.2,7.1,1.2
30/08/2011,290,0.8,229,13.4,268,0,10.2,8.3,76.1,17.8,1,-1.3,5.7,1006.7,3.2,8.61,0.8
31/08/2011,17,0.9,301,11.3,369,0,8,7,85.9,12.7,2.5,0.4,6.4,1009.9,9.3,15.12,1.3
1/09/2011,310,2.1,178,15.4,191,8.2,8,6.6,80.9,12.6,3.9,0.6,6.5,1007.2,5.7,10.9,1.6
2/09/2011,268,2.5,228,8.8,171,0,5.1,4.2,85.2,12.2,-0.8,-3.1,4.7,1016.6,9.6,16.34,1.3
3/09/2011,273,2.7,43,5.1,154,0,7.3,4.8,64.4,16.5,-3,-5.4,3.3,1018.9,10.3,16.28,1.5
4/09/2011,296,1.3,150,7.2,185,0,8.2,7,83.2,15.5,0.3,-1.5,5,1027,7.4,14.92,1.8
5/09/2011,54,2.8,54,7.2,258,0,8.9,7.2,77,14.7,0.1,-1.9,5.3,1030,10.1,15.75,1.6
6/09/2011,206,5.3,206,7.7,345,0,6.6,6.6,100,13.5,0.8,-1.1,5.6,1029.2,8.4,15.71,1.7
7/09/2011,40,4.7,75,11.3,353,0,8.1,7.6,93.3,12.3,6.7,7,8.4,1026.4,2.2,10.31,1.4
8/09/2011,349,3.2,295,13.4,228,0,10.2,7.8,69.7,18.1,1.4,-0.6,6.3,1013.6,1.8,8.17,1.4
9/09/2011,220,4.4,356,8.2,235,0,9.4,8.3,84.9,18.6,5.7,1.8,7.6,1011.6,9.4,16.83,1.5
10/09/2011,54,4.6,65,18,500,0,9.5,7.2,70,19,2,-1.7,6.5,1005,1,7.09,2.4
11/09/2011,71,3.5,46,11.3,350,0,11.1,9.3,77.4,13.5,9.2,8.1,8.7,993.5,0,4.38,2.5
12/09/2011,214,2,197,13.9,320,1.2,11.6,8.5,63,14.9,2.1,-1.6,6.5,985,7.5,14.87,1.5
13/09/2011,208,4.2,204,13.9,384,4.8,7.2,5.1,70.5,12,1.6,-2.2,5.9,996.5,6.3,12.73,2.1
14/09/2011,268,3.6,213,10.3,241,0,7,4.4,62.7,12.8,1.3,-0.9,4.6,1001.6,10.7,18.9,2
15/09/2011,40,1.5,221,15.4,268,2,7.7,6.8,87.2,9.9,1,-2.8,5.6,992.3,3.3,7.05,2.4
16/09/2011,234,1.7,176,7.7,209,0.2,8.9,7,74.5,14.3,-1.8,-4.9,3.7,995.4,6.3,15.63,0.6
17/09/2011,45,3.9,86,8.8,284,0,8.4,6.9,79.3,12.3,2.3,-0.7,6.7,1004.6,7,16.09,1.6
18/09/2011,228,1.3,64,10.3,289,0,9.4,7.6,75.6,15.7,2,-1.9,6.4,1009.6,9.2,18.92,1.8
19/09/2011,175,6.9,162,11.8,357,3.4,11.2,9,72.7,11.3,6.3,3.1,8.6,1003.3,0.4,5.56,2.5
20/09/2011,234,3.2,175,10.8,262,0,8.9,6.8,72.4,11.3,3,1.2,6.2,1018.7,10.8,17.74,1.2
21/09/2011,45,1,59,11.8,569,0,8.4,6.3,71.7,11.3,3,-1.1,6.8,1017.3,4.7,19.4,2.1
22/09/2011,57,4.9,61,14.4,376,0,9.9,8.9,86.7,13.1,6.6,4.8,8.2,1011.9,3.7,12.12,2.6
23/09/2011,172,0.5,54,8.8,355,0,10.6,9.9,91.4,15.2,2.7,0.3,8.5,1019.3,8.7,18.3,1.9
24/09/2011,17,2.1,191,16,401,1.2,12.3,11,84.9,19.5,5.8,3.4,8.9,1004.8,6.7,13.72,1.8
25/09/2011,231,4.8,175,10.3,251,0.4,4.6,4.3,95.7,10.3,4,3.9,7.6,1011.2,3.8,13.47,2.4
26/09/2011,358,0.6,233,10.8,235,0,4.2,2.7,74.8,15.8,-1.9,-6,4.5,1014.1,11.2,19.49,1.7
27/09/2011,20,0.6,289,9.3,248,0,4.9,4.9,100,20.2,-1.2,-3.6,5.4,1014.4,7,19.71,2.6
28/09/2011,358,1,77,8.2,202,0,9,8.3,89.9,19.4,2.4,-1.4,6.8,1014.4,10.4,20.33,2.6
29/09/2011,9,1.2,73,11.3,436,0,9.1,8.3,89,13.5,3.8,0.2,8.4,1020.1,4.8,15.27,2.6
30/09/2011,31,3.3,66,12.4,442,0,9.2,8.7,93.5,14.2,8.2,7.7,9.9,1019.1,8.8,20.68,1.8
1/10/2011,6,2.2,24,13.4,491,0,11.4,8.9,69.9,18.5,3,-0.1,8.4,1015.3,4.4,13.52,3
2/10/2011,25,4.1,50,10.8,263,1,15,11.6,64.1,22,9.3,4.2,10.2,1009.2,1.9,13.11,2.8
3/10/2011,228,3.5,201,10.8,478,19.8,10.3,9.5,89.3,12.3,10.1,8.9,10.7,1011,0.4,7.78,3
4/10/2011,228,5.8,214,9.8,353,5,6.8,6.6,97.1,8.1,6.8,6.5,8.8,1011.8,0,4.93,1.6
5/10/2011,180,4.1,180,7.2,199,0,7.5,6,79.1,9.5,6.3,5.3,8,1021.1,0,8.65,0.7
6/10/2011,299,0.9,80,8.8,239,0,6.8,6.5,95.5,12.8,4.3,2.9,8,1018.5,4.6,16.57,1.4
7/10/2011,245,3.1,231,8.8,297,2.6,8.9,8.5,93.9,12.6,3.4,0.6,8.4,1011.2,1.8,11.55,2.1
8/10/2011,228,7.3,194,15.4,305,2,5.7,5.4,94.7,11,5.3,5.9,8.8,1013.2,6.5,15.67,1.2
9/10/2011,206,0.9,56,9.3,336,0,4.6,3.6,83.9,13.5,-1.5,-3.4,5.4,1020.2,11.3,24.65,2.2
10/10/2011,59,6.5,52,18.5,1002,2.6,10.1,8.5,79.1,13.7,2.1,-0.5,7.5,1018.8,7.1,19.15,3
11/10/2011,48,9.6,46,19.6,407,0,12.9,11.8,87.1,18.1,9.6,10.3,10.7,1006,0.7,9.82,2.5
12/10/2011,135,0.6,340,11.8,350,0,12.4,10.1,73.1,22.1,7.8,5.6,9.9,1009.5,6.2,17.73,2
13/10/2011,209,4.5,210,8.2,323,0,10.7,10.2,93.5,17,9,7.4,10.7,1008.9,7.6,22.74,3.8
14/10/2011,217,4.9,204,11.8,415,0,8.2,7.9,95.5,10.4,7.7,7.9,10.7,1008.6,0,6.57,3.5
15/10/2011,245,4,191,9.8,307,0,9.1,8.1,86.3,12.7,6.7,5.7,9.5,1015.9,0,16.97,1.1
16/10/2011,194,1.7,68,9.3,292,0,8.1,7.4,90,15,6.4,6,9.8,1018.2,7.1,19.35,2.4
17/10/2011,71,3.1,73,13.9,532,0,12,11.1,89.5,17.8,5.2,1.5,9.4,1011.8,7.3,23.43,3.1
18/10/2011,245,3.6,239,19,697,17.8,10.9,10,88.9,15,9.8,8.3,11.2,999.4,3.2,16.33,3.3
19/10/2011,206,13.2,208,23.7,635,31.2,8.4,8.4,99.3,9,7.6,7.2,10.1,1005.9,0.8,3.77,3.5
20/10/2011,332,2.6,74,8.8,275,0,9,8.2,88.5,16.4,4.3,1.4,8.3,1014,4.8,16.92,0.5
21/10/2011,51,5.4,203,11.8,350,6.6,13.5,11.9,81.7,16.9,8.9,8.4,11.2,1008.3,2.6,14.05,2.6
22/10/2011,223,2.4,71,10.3,364,0,10,9,86.3,14.4,8.5,8.3,10.7,1019.5,4.9,18.99,2.4
23/10/2011,28,2.6,63,10.8,392,0,11.7,10,79.6,16.1,9.7,8.5,11.5,1021.1,9.3,23.95,3.2
24/10/2011,23,2.2,292,19.6,596,0,11.4,10.3,86.4,21.1,7,4.9,11.8,1014.8,8.6,25.16,4
25/10/2011,344,4.6,291,21.1,545,0.2,10.1,8.6,81.1,19.1,9.1,9.1,12.1,1011.8,4,15.41,4.8
26/10/2011,200,7.1,183,12.4,235,2,9.3,9,95.5,13.1,9,6.1,11.3,1009.7,0,8.96,4.1
27/10/2011,37,0.5,61,12.9,405,0,10,8,74.1,13.6,6.9,6.5,10.7,1029.6,6.6,22.55,1.6
28/10/2011,40,1.9,32,9.3,355,0,10.6,9.2,81.9,15.3,2.2,-0.2,9.3,1028.8,7.6,22.74,3.6
29/10/2011,68,3.4,63,9.8,297,0,10.3,10.3,100,22.8,9.1,8.7,12.1,1022.2,10,26.14,2.8
30/10/2011,223,5.4,74,11.8,372,0,15.5,13.7,80.3,19.8,8.3,4.4,12.7,1022.6,4.6,19.89,4.8
31/10/2011,6,2.6,289,12.4,233,0,13.9,13,90,25.7,10.8,10,13.4,1018.2,7.2,23.39,3.3
1/11/2011,45,1.5,74,7.7,319,0.6,15.7,12.3,64.4,22.9,6.6,3.7,13.2,1008.1,3.9,19.93,4.6
2/11/2011,234,3.4,208,7.2,200,0,11.6,11.1,93.1,17.6,9.9,10.1,13.6,991.7,4.3,16.62,4.1
3/11/2011,11,2.9,305,18.5,455,0,16,11.5,54.8,19.7,5.6,1.9,13,992.5,12.1,30.47,2.9
4/11/2011,315,6.4,326,23.7,451,1.8,13.7,8,39.3,15.7,2.8,-1.7,11.2,992,8.9,24.52,5.5
5/11/2011,259,2.5,232,11.3,274,0,8.9,5.3,52.8,15.1,0.4,-2.5,9.6,1003.8,10.7,27.96,4.5
6/11/2011,70,2.1,61,9.8,226,0,13.3,8.9,51.1,21.7,0.4,-2.4,11,1001.3,11.6,30.36,4.4
7/11/2011,34,5.3,84,13.4,398,0,13.7,11.1,70.6,18.6,3.3,0.6,12.2,1011.7,10.8,29.1,4.7
8/11/2011,45,1.3,53,11.3,358,0.2,15.4,12.6,70.7,17.9,7.2,4.1,13.7,1009,3.4,15.15,4.2
9/11/2011,59,3.8,71,11.8,432,15.2,12.4,11.6,90.5,14.7,9.6,7.8,13.7,1014.9,0,7.08,2.6
10/11/2011,203,6.2,189,10.8,544,0.2,10.7,8.5,72.2,15.3,8.8,8.4,11.9,1021.6,10.9,25.05,1.3
11/11/2011,43,9.4,47,17.5,583,10.4,13,10.2,67.9,17.4,7.2,6.1,11.2,1015,7.3,24.85,4.9
12/11/2011,225,4.5,228,13.9,491,1.2,11.3,11,96.7,13.4,10.7,10.5,12.6,1012,0,8.23,4.8
13/11/2011,217,3.8,193,8.8,224,0,11.1,9.6,81.7,16.7,6.1,4.6,11.2,1012.7,11,29.96,1.5
14/11/2011,132,1.4,62,10.3,370,0,12.2,10.2,76.4,17.5,8.9,7.9,13.4,1018.8,9.5,28.06,4.2
15/11/2011,37,3.4,307,10.8,434,8,14.2,11.8,74,19.4,5.8,2.3,12.9,1013.6,7.4,25.84,4.9
16/11/2011,214,5.6,189,18,387,0,12.7,9.9,67.4,18.9,8.6,5.7,12.9,1015.2,8.4,29.08,4.4
17/11/2011,17,1.6,291,14.9,395,0,13,9.7,62.4,17.1,8.1,5.1,13,1008.6,10,29.68,5.6
18/11/2011,208,1.1,208,17.5,501,0,11.7,8.7,64,16.6,2,-1.3,11.6,1003.6,9,29.88,5.3
19/11/2011,203,5.1,198,13.9,447,0,12.4,9.4,65.1,16.2,6.6,4.6,12.2,1014.3,9.2,27.88,5.1
20/11/2011,65,3.5,289,13.4,393,7.4,15.7,12.4,65.6,25.6,9.7,8.5,14.1,1005.6,6.6,25.36,5
21/11/2011,223,9.6,222,13.9,325,15.4,9.8,9.5,96,13.9,9.8,10.1,14.5,996.7,0.2,7.71,5.9
22/11/2011,70,3.6,66,8.2,233,0,13.7,11,70.2,22.6,2.7,-0.1,10.8,1010.7,11.7,33.27,1.7
23/11/2011,59,3.9,222,9.3,279,3.2,13.6,10.4,64.4,16.8,11,8.8,13.3,1006.6,0,5.86,5.2
24/11/2011,343,2.3,68,11.8,317,0,11.2,9.8,82.4,18.3,9,8.4,12.8,1006.7,11.3,31.09,2.2
25/11/2011,62,4.2,288,15.4,535,0,16.5,13.3,67.7,26.2,7.1,3.6,13.3,1000.5,12.6,33.84,5.4
26/11/2011,183,5.3,194,11.8,325,0,12.8,9.5,62.9,16.4,10.8,7.1,13.8,1006.2,9.7,31.37,7.1
27/11/2011,56,5.5,342,13.4,460,0,14.3,12,75,23,6.2,3.7,13.8,1011.6,7.6,27.94,5.8
28/11/2011,34,2.7,183,22.1,427,0,20.7,14.1,44.5,28.2,14.3,13.3,15.8,998,6.6,25.32,5.3
29/11/2011,228,1.8,47,9.3,357,0,11,9,74.9,17.5,8.7,7.4,14.6,1023.9,4.9,21.04,7.4
30/11/2011,54,7.4,68,15.4,676,0,14,10,56.5,17.7,5.4,1.8,13.6,1031.7,12.8,34.69,4.4
1/12/2011,74,4.7,71,14.4,425,0,17.5,14.2,67.3,23.5,10.5,8.5,15.4,1024.4,13.1,34.94,6.4
2/12/2011,282,4,60,11.8,315,0,19.8,12.7,39.2,25.3,5,1,15.3,1022.2,12.4,34.56,6.9
3/12/2011,99,1,77,11.3,453,0,18.7,14.2,58.2,25.3,5.2,2.7,16.3,1015.9,10.3,32.88,6.8
4/12/2011,242,1.6,196,14.4,464,0,21.1,16.2,57.5,26.1,17.9,16.7,19,1008.1,6,25.34,6.4
5/12/2011,225,6.5,193,11.8,504,0.2,14.3,12.2,76.4,18.7,11.7,11.1,17.1,1011.7,2,22.61,7.5
6/12/2011,242,4.4,191,10.3,505,28,12.1,11.9,97.4,13.8,11.3,11.2,15.8,1010,0,6.22,4.9
7/12/2011,223,7.8,201,15.4,460,1,10.1,9.8,96.1,14.6,10,9.9,12.8,1004.9,3.1,16.48,1.1
8/12/2011,211,1.3,182,6.7,226,0,11.1,9.8,83.4,15.1,9.7,9.1,13.2,1012.3,0,10.34,3.1
9/12/2011,45,4,64,12.4,512,0,14.9,12,69.1,19,6.8,2.6,13.1,1024.9,10.3,33.43,2.1
10/12/2011,71,4.7,70,15.4,784,0,14.1,13.1,88.4,18.8,13.3,12.7,15,1029,4.9,21.25,5.8
11/12/2011,59,9.3,72,17,764,0,14.2,12.8,84.4,18.6,13.1,12.6,14.6,1022.5,6.4,21.43,4.9
12/12/2011,79,5.9,83,11.3,334,0,16.6,14.9,82.1,21.5,14,13.7,15.8,1012.5,0.7,18.33,5.1
13/12/2011,200,2.2,78,9.3,315,0,21.3,17.7,68.7,26.3,11,7.8,16.7,1012.9,13.5,34.41,4
